seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
511,motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_2,A→A→B→B→C→C→D→D→A→A→E→E→A→A→C→C→B→B→A→A→C,21,70,2,"[70, 668]",motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_2,motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_8,
512,motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,A→A→B→B→C→C→A→A→D→D→C→C→A→A→D→D→C→C→A→A→D,21,4,7,"[4, 68, 160, 472, 692, 726, 882]",motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3
513,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_3,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→C,21,2,2,"[2, 928]",motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_3,motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5,
514,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3,A→A→B→B→C→C→A→A→B→B→C→C→D→D→B→B→A→A→C→C→B,21,0,21,"[0, 86, 108, 158, 180, 262, 330, 358, 392, 448]",motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3,motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_6
515,motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_8,A→A→B→B→C→C→A→A→B→B→D→D→B→B→C→C→A→A→B→B→A,21,56,10,"[56, 166, 292, 322, 368, 538, 558, 716, 756, 868]",motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_8,motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_8,motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_8
516,motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_8,A→A→B→B→C→C→D→D→A→A→E→E→A→A→E→E→F→F→G→G→A,21,16,2,"[16, 650]",motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_8,motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_8,
517,motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6,A→A→B→B→C→C→D→D→B→B→D→D→E→E→A→A→C→C→B→B→D,21,32,2,"[32, 226]",motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6,motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5,
518,motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6,A→A→B→B→C→C→D→D→B→B→E→E→A→A→C→C→D→D→B→B→A,21,322,2,"[322, 366]",motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6,motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_6,
519,motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,8,478,"[8, 10, 12, 14, 16, 18, 20, 22, 24, 26]",motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8,motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2,motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8
520,motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_3,A→A→B→B→C→C→D→D→E→E→B→B→C→C→D→D→E→E→B→B→C,21,20,2,"[20, 912]",motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_3,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_3,
521,motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_5,A→A→B→B→C→C→D→D→E→E→C→C→F→F→D→D→E→E→C→C→A,21,44,2,"[44, 182]",motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_5,motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_5,
522,motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→C→C→D→D→A,21,38,2,"[38, 802]",motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5,motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_6,
523,motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_7,A→A→B→B→C→C→A→A→B→B→D→D→B→B→C→C→A→A→B→B→D,21,22,3,"[22, 508, 752]",motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_7,motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_7,motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_8
524,motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8,A→A→B→B→C→C→D→D→B→B→D→D→A→A→C→C→B→B→A→A→D,21,10,2,"[10, 238]",motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8,motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8,
525,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_4,A→A→B→B→C→C→A→A→D→D→C→C→D→D→C→C→D→D→C→C→A,21,4,3,"[4, 292, 746]",motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_4,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_4,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_4
526,motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6,A→A→B→B→A→A→B→B→C→C→D→D→A→A→B→B→C→C→A→A→B,21,4,2,"[4, 34]",motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6,motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_8,
527,motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7,A→A→B→B→C→C→A→A→D→D→E→E→C→C→A→A→B→B→C→C→A,21,22,3,"[22, 790, 840]",motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_8,motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_7
528,motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1,A→A→B→B→C→C→D→D→C→C→B→B→E→E→C→C→A→A→B→B→C,21,6,3,"[6, 568, 710]",motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1,motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1,motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1
