seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
463,motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,91,"[0, 2, 4, 6, 28, 30, 32, 34, 36, 38]",motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2,motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3
464,motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_3,A→A→B→B→C→C→A→A→B→B→C→C→B→B→A→A→C→C→B→B→A,21,4,6,"[4, 32, 46, 66, 88, 144]",motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_3,motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1,motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1
465,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8,A→A→B→B→C→C→D→D→C→C→A→A→B→B→C→C→D→D→A→A→B,21,6,2,"[6, 24]",motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8,
466,motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→B→B→C→C→A→A→B→B→C→C→D→D→B,21,0,3,"[0, 132, 168]",motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4,motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4
467,motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,142,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7
468,motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_4,A→A→B→B→C→C→A→A→D→D→B→B→C→C→B→B→A→A→C→C→B,21,4,4,"[4, 68, 132, 178]",motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_4,motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_4,motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_4
469,motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5,A→A→B→B→C→C→D→D→C→C→B→B→A→A→B→B→C→C→D→D→C,21,24,2,"[24, 30]",motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5,motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_3,
470,motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2,A→A→B→B→A→A→B→B→C→C→D→D→C→C→B→B→D→D→A→A→B,21,8,2,"[8, 148]",motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2,motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2,
471,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_5,A→A→B→B→C→C→B→B→A→A→C→C→B→B→C→C→D→D→B→B→C,21,2,4,"[2, 38, 84, 120]",motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_5,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_5,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_5
472,motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4,A→A→B→B→C→C→A→A→B→B→A→A→C→C→B→B→A→A→C→C→B,21,22,11,"[22, 36, 58, 72, 86, 108, 130, 144, 158, 180]",motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4,motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1,motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1
473,motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B,21,0,73,"[0, 2, 30, 32, 34, 36, 38, 40, 42, 44]",motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6,motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1,motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1
474,motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,6,98,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]",motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2,motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1,motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2
475,motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,114,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6,motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2,motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_6
476,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,A→A→B→B→C→C→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A,21,0,13,"[0, 28, 38, 66, 76, 86, 96, 106, 116, 144]",motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4
477,motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,4,106,"[4, 6, 8, 10, 12, 14, 16, 18, 20, 22]",motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1,motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2,motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1
478,motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,4,143,"[4, 6, 8, 10, 12, 14, 16, 18, 20, 22]",motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2,motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1,motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_2
