seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
971,motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_8,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→D→D→A→A→B,21,0,19,"[0, 6, 12, 42, 48, 54, 262, 286, 304, 310]",motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_8,motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_3,motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4
972,motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_8,A→A→B→B→C→C→A→A→D→D→C→C→A→A→C→C→D→D→A→A→C,21,4,3,"[4, 370, 504]",motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_8,motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_8,motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_8
973,motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_4,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→A→A→B→B→C,21,22,7,"[22, 88, 132, 220, 440, 594, 616]",motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_4,motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_4,motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_4
974,motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_5,A→A→B→B→C→C→D→D→A→A→B→B→C→C→D→D→C→C→A→A→D,21,6,2,"[6, 966]",motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_5,motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_5,
975,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→A→A→E→E→C→C→D→D→A→A→B→B→C,21,96,17,"[96, 124, 152, 180, 208, 236, 264, 292, 320, 348]",motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4
976,motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7,A→A→B→B→C→C→A→A→B→B→C→C→D→D→B→B→A→A→B→B→C,21,22,2,"[22, 86]",motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7,motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7,
977,motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→B→B→A→A→C→C→B→B→D→D→A→A→B,21,54,14,"[54, 60, 86, 220, 276, 324, 426, 458, 526, 552]",motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1,motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1,motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1
978,motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B,21,2,344,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3,motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7,motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6
979,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→A→A→B→B→C→C→B→B→A→A→D→D→A→A→B→B→A,21,4,2,"[4, 118]",motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1,
980,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→C→C→D→D→C→C→A→A→B→B→C→C→D,21,32,23,"[32, 54, 76, 98, 120, 142, 164, 186, 208, 230]",motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1
981,motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,4,488,"[4, 6, 8, 10, 12, 14, 16, 18, 20, 22]",motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6,motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7
982,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4,A→A→B→B→A→A→B→B→A→A→B→B→A→A→C→C→B→B→A→A→B,21,6,15,"[6, 52, 98, 158, 204, 264, 310, 370, 416, 476]",motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4
983,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,A→A→B→B→C→C→D→D→A→A→C→C→B→B→D→D→C→C→A→A→B,21,6,36,"[6, 12, 18, 24, 30, 36, 42, 48, 54, 60]",motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_4,motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6
984,motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→C→C→B→B→A,21,2,98,"[2, 12, 22, 32, 42, 52, 62, 72, 82, 92]",motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7,motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7,motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_7
985,motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_4,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→B→B→D→D→C,21,6,8,"[6, 46, 98, 180, 262, 344, 456, 508]",motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_4,motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_4,motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_4
986,motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_8,A→A→B→B→C→C→A→A→C→C→B→B→D→D→E→E→A→A→C→C→B,21,10,9,"[10, 56, 118, 180, 242, 304, 366, 428, 490]",motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_8,motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_8,motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_8
987,motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_7,A→A→B→B→C→C→A→A→B→B→D→D→C→C→B→B→A→A→C→C→B,21,28,7,"[28, 46, 98, 292, 412, 440, 480]",motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_7,motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_7
